Product_name,Parent_node,Child_node,child_node_name,lot_size,leadtime,process_capa,long_vacation_weeks,LT_boat,LT_air,LT_qourier,weeks_year,SS_days,TAX_currency_condition,HS_code,customs_tariff_rate,price_elasticity,cost_standard_flag,AR_lead_time,AP_lead_time,PSI_graph_flag,buffering_stock_flag
CAM_PRO,CAM_JAPAN_MODULE,ASM_CHINA_MAIN,ASM_CHINA_MAIN,6000,4,999999,[],21,4,2,52,7,profile,,0,0,0,30,45,OFF,OFF
CAM_PRO,CAM_JAPAN_MODULE,ASM_INDIA_MAIN,ASM_INDIA_MAIN,6000,6,999999,[],21,6,4,52,7,profile,,0,0,0,30,45,OFF,OFF
CAM_PRO,CAM_JAPAN_MODULE,ASM_VIETNAM_MAIN,ASM_VIETNAM_MAIN,6000,5,999999,[],21,5,3,52,7,profile,,0,0,0,30,45,OFF,OFF
BATT_X,root,supply_point,supply_point,15000,1,999999,[],21,7,3,52,7,profile,,0,0,0,30,45,OFF,OFF
BATT_X,supply_point,BATT_CHINA_PLANT,BATT_CHINA_PLANT,15000,1,999999,[],21,7,3,52,7,profile,,0,0,0,30,45,OFF,OFF
BATT_X,BATT_CHINA_PLANT,ASM_CHINA_MAIN,ASM_CHINA_MAIN,15000,2,999999,[],21,2,1,52,7,profile,,0,0,0,30,45,OFF,OFF
BATT_X,BATT_CHINA_PLANT,ASM_INDIA_MAIN,ASM_INDIA_MAIN,15000,4,999999,[],21,4,2,52,7,profile,,0,0,0,30,45,OFF,OFF
BATT_X,BATT_CHINA_PLANT,ASM_VIETNAM_MAIN,ASM_VIETNAM_MAIN,15000,4,999999,[],21,4,2,52,7,profile,,0,0,0,30,45,OFF,OFF
HOUSING_AL,root,supply_point,supply_point,10000,1,999999,[],21,7,3,52,7,profile,,0,0,0,30,45,OFF,OFF
HOUSING_AL,supply_point,HOUSING_VN_PLANT,HOUSING_VN_PLANT,10000,1,999999,[],21,7,3,52,7,profile,,0,0,0,30,45,OFF,OFF
HOUSING_AL,HOUSING_VN_PLANT,ASM_CHINA_MAIN,ASM_CHINA_MAIN,10000,4,999999,[],21,4,2,52,7,profile,,0,0,0,30,45,OFF,OFF
HOUSING_AL,HOUSING_VN_PLANT,ASM_INDIA_MAIN,ASM_INDIA_MAIN,10000,5,999999,[],21,5,3,52,7,profile,,0,0,0,30,45,OFF,OFF
HOUSING_AL,HOUSING_VN_PLANT,ASM_VIETNAM_MAIN,ASM_VIETNAM_MAIN,10000,2,999999,[],21,2,1,52,7,profile,,0,0,0,30,45,OFF,OFF
PCB_MAIN,root,supply_point,supply_point,9000,1,999999,[],21,7,3,52,7,profile,,0,0,0,30,45,OFF,OFF
PCB_MAIN,supply_point,PCB_TH_PLANT,PCB_TH_PLANT,9000,1,999999,[],21,7,3,52,7,profile,,0,0,0,30,45,OFF,OFF
PCB_MAIN,PCB_TH_PLANT,ASM_CHINA_MAIN,ASM_CHINA_MAIN,9000,4,999999,[],21,4,2,52,7,profile,,0,0,0,30,45,OFF,OFF
PCB_MAIN,PCB_TH_PLANT,ASM_INDIA_MAIN,ASM_INDIA_MAIN,9000,5,999999,[],21,5,3,52,7,profile,,0,0,0,30,45,OFF,OFF
PCB_MAIN,PCB_TH_PLANT,ASM_VIETNAM_MAIN,ASM_VIETNAM_MAIN,9000,3,999999,[],21,3,1,52,7,profile,,0,0,0,30,45,OFF,OFF
PKG_BOX,root,supply_point,supply_point,20000,1,999999,[],21,7,3,52,7,profile,,0,0,0,30,45,OFF,OFF
PKG_BOX,supply_point,PKG_INDIA_PLANT,PKG_INDIA_PLANT,20000,1,999999,[],21,7,3,52,7,profile,,0,0,0,30,45,OFF,OFF
PKG_BOX,PKG_INDIA_PLANT,ASM_CHINA_MAIN,ASM_CHINA_MAIN,20000,5,999999,[],21,5,3,52,7,profile,,0,0,0,30,45,OFF,OFF
PKG_BOX,PKG_INDIA_PLANT,ASM_INDIA_MAIN,ASM_INDIA_MAIN,20000,2,999999,[],21,2,1,52,7,profile,,0,0,0,30,45,OFF,OFF
PKG_BOX,PKG_INDIA_PLANT,ASM_VIETNAM_MAIN,ASM_VIETNAM_MAIN,20000,4,999999,[],21,4,2,52,7,profile,,0,0,0,30,45,OFF,OFF
