Product_name,Parent_node,Child_node,child_node_name,lot_size,leadtime,process_capa,long_vacation_weeks,LT_boat,LT_air,LT_qourier,weeks_year,SS_days,TAX_currency_condition,HS_code,customs_tariff_rate,price_elasticity,cost_standard_flag,AR_lead_time,AP_lead_time,PSI_graph_flag,buffering_stock_flag
IPHONE_NM_2028_BASE,ASM_VIETNAM_MAIN,RH_JAPAN,RH_JAPAN,1000,5,200000,[],5,7,3,52,14,profile,,0,0,0,30,45,ON,ON
IPHONE_NM_2028_BASE,RH_NA,COUNTRY_NODE_US,COUNTRY_NODE_US,1000,2,100000,[],2,7,3,52,10,profile,,0,0,0,30,45,ON,ON
IPHONE_NM_2028_BASE,RH_NA,COUNTRY_NODE_CA,COUNTRY_NODE_CA,1000,2,100000,[],2,7,3,52,10,profile,,0,0,0,30,45,ON,ON
IPHONE_NM_2028_BASE,RH_NA,COUNTRY_NODE_MX,COUNTRY_NODE_MX,1000,2,100000,[],2,7,3,52,10,profile,,0,0,0,30,45,ON,ON
IPHONE_NM_2028_BASE,RH_EU_WEST,COUNTRY_NODE_DE,COUNTRY_NODE_DE,1000,2,100000,[],2,7,3,52,10,profile,,0,0,0,30,45,ON,ON
IPHONE_NM_2028_BASE,RH_EU_WEST,COUNTRY_NODE_FR,COUNTRY_NODE_FR,1000,2,100000,[],2,7,3,52,10,profile,,0,0,0,30,45,ON,ON
IPHONE_NM_2028_BASE,RH_EU_WEST,COUNTRY_NODE_UK,COUNTRY_NODE_UK,1000,2,100000,[],2,7,3,52,10,profile,,0,0,0,30,45,ON,ON
IPHONE_NM_2028_BASE,RH_INDIA,COUNTRY_NODE_IN,COUNTRY_NODE_IN,1000,2,100000,[],2,7,3,52,10,profile,,0,0,0,30,45,ON,ON
IPHONE_NM_2028_BASE,RH_CHINA,COUNTRY_NODE_CN,COUNTRY_NODE_CN,1000,2,100000,[],2,7,3,52,10,profile,,0,0,0,30,45,ON,ON
IPHONE_NM_2028_BASE,RH_JAPAN,COUNTRY_NODE_JP,COUNTRY_NODE_JP,1000,2,100000,[],2,7,3,52,10,profile,,0,0,0,30,45,ON,ON
IPHONE_NM_2028_BASE,RH_SEA,COUNTRY_NODE_SG,COUNTRY_NODE_SG,1000,2,100000,[],2,7,3,52,10,profile,,0,0,0,30,45,ON,ON
IPHONE_NM_2028_BASE,RH_SEA,COUNTRY_NODE_TH,COUNTRY_NODE_TH,1000,2,100000,[],2,7,3,52,10,profile,,0,0,0,30,45,ON,ON
IPHONE_NM_2028_BASE,RH_SEA,COUNTRY_NODE_VN,COUNTRY_NODE_VN,1000,2,100000,[],2,7,3,52,10,profile,,0,0,0,30,45,ON,ON
IPHONE_NM_2028_BASE,COUNTRY_NODE_US,CHANNEL_US_APPLE_ONLINE,CHANNEL_US_APPLE_ONLINE,1000,1,100000,[],1,1,1,52,5,profile,,0,0,0,30,45,ON,OFF
IPHONE_NM_2028_BASE,COUNTRY_NODE_US,CHANNEL_US_CARRIER,CHANNEL_US_CARRIER,1000,1,100000,[],1,1,1,52,5,profile,,0,0,0,30,45,ON,OFF
IPHONE_NM_2028_BASE,COUNTRY_NODE_CA,CHANNEL_CA_APPLE_ONLINE,CHANNEL_CA_APPLE_ONLINE,1000,1,100000,[],1,1,1,52,5,profile,,0,0,0,30,45,ON,OFF
IPHONE_NM_2028_BASE,COUNTRY_NODE_CA,CHANNEL_CA_CARRIER,CHANNEL_CA_CARRIER,1000,1,100000,[],1,1,1,52,5,profile,,0,0,0,30,45,ON,OFF
IPHONE_NM_2028_BASE,COUNTRY_NODE_MX,CHANNEL_MX_LARGE_RETAIL,CHANNEL_MX_LARGE_RETAIL,1000,1,100000,[],1,1,1,52,5,profile,,0,0,0,30,45,ON,OFF
IPHONE_NM_2028_BASE,COUNTRY_NODE_MX,CHANNEL_MX_CARRIER,CHANNEL_MX_CARRIER,1000,1,100000,[],1,1,1,52,5,profile,,0,0,0,30,45,ON,OFF
IPHONE_NM_2028_BASE,COUNTRY_NODE_DE,CHANNEL_DE_APPLE_ONLINE,CHANNEL_DE_APPLE_ONLINE,1000,1,100000,[],1,1,1,52,5,profile,,0,0,0,30,45,ON,OFF
IPHONE_NM_2028_BASE,COUNTRY_NODE_DE,CHANNEL_DE_CARRIER,CHANNEL_DE_CARRIER,1000,1,100000,[],1,1,1,52,5,profile,,0,0,0,30,45,ON,OFF
IPHONE_NM_2028_BASE,COUNTRY_NODE_FR,CHANNEL_FR_APPLE_ONLINE,CHANNEL_FR_APPLE_ONLINE,1000,1,100000,[],1,1,1,52,5,profile,,0,0,0,30,45,ON,OFF
IPHONE_NM_2028_BASE,COUNTRY_NODE_FR,CHANNEL_FR_CARRIER,CHANNEL_FR_CARRIER,1000,1,100000,[],1,1,1,52,5,profile,,0,0,0,30,45,ON,OFF
IPHONE_NM_2028_BASE,COUNTRY_NODE_UK,CHANNEL_UK_APPLE_ONLINE,CHANNEL_UK_APPLE_ONLINE,1000,1,100000,[],1,1,1,52,5,profile,,0,0,0,30,45,ON,OFF
IPHONE_NM_2028_BASE,COUNTRY_NODE_UK,CHANNEL_UK_CARRIER,CHANNEL_UK_CARRIER,1000,1,100000,[],1,1,1,52,5,profile,,0,0,0,30,45,ON,OFF
IPHONE_NM_2028_BASE,COUNTRY_NODE_IN,CHANNEL_IN_LARGE_RETAIL,CHANNEL_IN_LARGE_RETAIL,1000,1,100000,[],1,1,1,52,5,profile,,0,0,0,30,45,ON,OFF
IPHONE_NM_2028_BASE,COUNTRY_NODE_IN,CHANNEL_IN_ECOM,CHANNEL_IN_ECOM,1000,1,100000,[],1,1,1,52,5,profile,,0,0,0,30,45,ON,OFF
IPHONE_NM_2028_BASE,COUNTRY_NODE_CN,CHANNEL_CN_APPLE_ONLINE,CHANNEL_CN_APPLE_ONLINE,1000,1,100000,[],1,1,1,52,5,profile,,0,0,0,30,45,ON,OFF
IPHONE_NM_2028_BASE,COUNTRY_NODE_CN,CHANNEL_CN_ECOM,CHANNEL_CN_ECOM,1000,1,100000,[],1,1,1,52,5,profile,,0,0,0,30,45,ON,OFF
IPHONE_NM_2028_BASE,COUNTRY_NODE_JP,CHANNEL_JP_APPLE_RETAIL,CHANNEL_JP_APPLE_RETAIL,1000,1,100000,[],1,1,1,52,5,profile,,0,0,0,30,45,ON,OFF
IPHONE_NM_2028_BASE,COUNTRY_NODE_JP,CHANNEL_JP_CARRIER,CHANNEL_JP_CARRIER,1000,1,100000,[],1,1,1,52,5,profile,,0,0,0,30,45,ON,OFF
IPHONE_NM_2028_BASE,COUNTRY_NODE_SG,CHANNEL_SG_APPLE_ONLINE,CHANNEL_SG_APPLE_ONLINE,1000,1,100000,[],1,1,1,52,5,profile,,0,0,0,30,45,ON,OFF
IPHONE_NM_2028_BASE,COUNTRY_NODE_TH,CHANNEL_TH_DISTRIBUTOR,CHANNEL_TH_DISTRIBUTOR,1000,1,100000,[],1,1,1,52,5,profile,,0,0,0,30,45,ON,OFF
IPHONE_NM_2028_BASE,COUNTRY_NODE_VN,CHANNEL_VN_DISTRIBUTOR,CHANNEL_VN_DISTRIBUTOR,1000,1,100000,[],1,1,1,52,5,profile,,0,0,0,30,45,ON,OFF
IPHONE_NM_2028_BASE,CHANNEL_US_APPLE_ONLINE,CONSUMER_US_PREMIUM_EARLY,CONSUMER_US_PREMIUM_EARLY,1000,1,999999,[],1,1,3,52,0,profile,,0,0,0,30,45,ON,OFF
IPHONE_NM_2028_BASE,CHANNEL_US_CARRIER,CONSUMER_US_MAINSTREAM,CONSUMER_US_MAINSTREAM,1000,1,999999,[],1,1,3,52,0,profile,,0,0,0,30,45,ON,OFF
IPHONE_NM_2028_BASE,CHANNEL_CA_APPLE_ONLINE,CONSUMER_CA_PREMIUM,CONSUMER_CA_PREMIUM,1000,1,999999,[],1,1,3,52,0,profile,,0,0,0,30,45,ON,OFF
IPHONE_NM_2028_BASE,CHANNEL_MX_LARGE_RETAIL,CONSUMER_MX_VALUE,CONSUMER_MX_VALUE,1000,1,999999,[],1,1,3,52,0,profile,,0,0,0,30,45,ON,OFF
IPHONE_NM_2028_BASE,CHANNEL_DE_APPLE_ONLINE,CONSUMER_DE_PREMIUM,CONSUMER_DE_PREMIUM,1000,1,999999,[],1,1,3,52,0,profile,,0,0,0,30,45,ON,OFF
IPHONE_NM_2028_BASE,CHANNEL_FR_CARRIER,CONSUMER_FR_MAINSTREAM,CONSUMER_FR_MAINSTREAM,1000,1,999999,[],1,1,3,52,0,profile,,0,0,0,30,45,ON,OFF
IPHONE_NM_2028_BASE,CHANNEL_UK_APPLE_ONLINE,CONSUMER_UK_PREMIUM,CONSUMER_UK_PREMIUM,1000,1,999999,[],1,1,3,52,0,profile,,0,0,0,30,45,ON,OFF
IPHONE_NM_2028_BASE,CHANNEL_IN_LARGE_RETAIL,CONSUMER_IN_VALUE_SWITCHER,CONSUMER_IN_VALUE_SWITCHER,1000,1,999999,[],1,1,3,52,0,profile,,0,0,0,30,45,ON,OFF
IPHONE_NM_2028_BASE,CHANNEL_IN_ECOM,CONSUMER_IN_PREMIUM_ASPIRER,CONSUMER_IN_PREMIUM_ASPIRER,1000,1,999999,[],1,1,3,52,0,profile,,0,0,0,30,45,ON,OFF
IPHONE_NM_2028_BASE,CHANNEL_CN_APPLE_ONLINE,CONSUMER_CN_PREMIUM_EARLY,CONSUMER_CN_PREMIUM_EARLY,1000,1,999999,[],1,1,3,52,0,profile,,0,0,0,30,45,ON,OFF
IPHONE_NM_2028_BASE,CHANNEL_CN_ECOM,CONSUMER_CN_MAINSTREAM,CONSUMER_CN_MAINSTREAM,1000,1,999999,[],1,1,3,52,0,profile,,0,0,0,30,45,ON,OFF
IPHONE_NM_2028_BASE,CHANNEL_JP_CARRIER,CONSUMER_JP_REPLACEMENT,CONSUMER_JP_REPLACEMENT,1000,1,999999,[],1,1,3,52,0,profile,,0,0,0,30,45,ON,OFF
IPHONE_NM_2028_BASE,CHANNEL_SG_APPLE_ONLINE,CONSUMER_SG_PREMIUM,CONSUMER_SG_PREMIUM,1000,1,999999,[],1,1,3,52,0,profile,,0,0,0,30,45,ON,OFF
IPHONE_NM_2028_BASE,CHANNEL_TH_DISTRIBUTOR,CONSUMER_TH_VALUE,CONSUMER_TH_VALUE,1000,1,999999,[],1,1,3,52,0,profile,,0,0,0,30,45,ON,OFF
IPHONE_NM_2028_BASE,CHANNEL_VN_DISTRIBUTOR,CONSUMER_VN_YOUTH,CONSUMER_VN_YOUTH,1000,1,999999,[],1,1,3,52,0,profile,,0,0,0,30,45,ON,OFF
IPHONE_NM_2028_PRO,root,ASM_CHINA_MAIN,ASM_CHINA_MAIN,1000,1,250000,[],21,7,3,52,7,profile,,0,0,0,30,45,ON,OFF
IPHONE_NM_2028_PRO,root,ASM_INDIA_MAIN,ASM_INDIA_MAIN,1000,1,250000,[],21,7,3,52,7,profile,,0,0,0,30,45,ON,OFF
IPHONE_NM_2028_PRO,root,ASM_VIETNAM_MAIN,ASM_VIETNAM_MAIN,1000,1,250000,[],21,7,3,52,7,profile,,0,0,0,30,45,ON,OFF
IPHONE_NM_2028_PRO,ASM_CHINA_MAIN,RH_NA,RH_NA,1000,9,200000,[],9,7,3,52,14,profile,,0,0,0,30,45,ON,ON
IPHONE_NM_2028_PRO,ASM_CHINA_MAIN,RH_EU_WEST,RH_EU_WEST,1000,10,200000,[],10,7,3,52,14,profile,,0,0,0,30,45,ON,ON
IPHONE_NM_2028_PRO,ASM_CHINA_MAIN,RH_CHINA,RH_CHINA,1000,3,200000,[],3,7,3,52,14,profile,,0,0,0,30,45,ON,ON
IPHONE_NM_2028_PRO,ASM_CHINA_MAIN,RH_JAPAN,RH_JAPAN,1000,4,200000,[],4,7,3,52,14,profile,,0,0,0,30,45,ON,ON
IPHONE_NM_2028_PRO,ASM_CHINA_MAIN,RH_SEA,RH_SEA,1000,5,200000,[],5,7,3,52,14,profile,,0,0,0,30,45,ON,ON
IPHONE_NM_2028_PRO,ASM_INDIA_MAIN,RH_NA,RH_NA,1000,10,200000,[],10,7,3,52,14,profile,,0,0,0,30,45,ON,ON
IPHONE_NM_2028_PRO,ASM_INDIA_MAIN,RH_EU_WEST,RH_EU_WEST,1000,9,200000,[],9,7,3,52,14,profile,,0,0,0,30,45,ON,ON
IPHONE_NM_2028_PRO,ASM_INDIA_MAIN,RH_INDIA,RH_INDIA,1000,2,200000,[],2,7,3,52,14,profile,,0,0,0,30,45,ON,ON
IPHONE_NM_2028_PRO,ASM_INDIA_MAIN,RH_SEA,RH_SEA,1000,5,200000,[],5,7,3,52,14,profile,,0,0,0,30,45,ON,ON
IPHONE_NM_2028_PRO,ASM_VIETNAM_MAIN,RH_NA,RH_NA,1000,9,200000,[],9,7,3,52,14,profile,,0,0,0,30,45,ON,ON
IPHONE_NM_2028_PRO,ASM_VIETNAM_MAIN,RH_EU_WEST,RH_EU_WEST,1000,10,200000,[],10,7,3,52,14,profile,,0,0,0,30,45,ON,ON
IPHONE_NM_2028_PRO,ASM_VIETNAM_MAIN,RH_SEA,RH_SEA,1000,2,200000,[],2,7,3,52,14,profile,,0,0,0,30,45,ON,ON
IPHONE_NM_2028_PRO,ASM_VIETNAM_MAIN,RH_JAPAN,RH_JAPAN,1000,5,200000,[],5,7,3,52,14,profile,,0,0,0,30,45,ON,ON
IPHONE_NM_2028_PRO,RH_NA,COUNTRY_NODE_US,COUNTRY_NODE_US,1000,2,100000,[],2,7,3,52,10,profile,,0,0,0,30,45,ON,ON
IPHONE_NM_2028_PRO,RH_NA,COUNTRY_NODE_CA,COUNTRY_NODE_CA,1000,2,100000,[],2,7,3,52,10,profile,,0,0,0,30,45,ON,ON
IPHONE_NM_2028_PRO,RH_NA,COUNTRY_NODE_MX,COUNTRY_NODE_MX,1000,2,100000,[],2,7,3,52,10,profile,,0,0,0,30,45,ON,ON
IPHONE_NM_2028_PRO,RH_EU_WEST,COUNTRY_NODE_DE,COUNTRY_NODE_DE,1000,2,100000,[],2,7,3,52,10,profile,,0,0,0,30,45,ON,ON
IPHONE_NM_2028_PRO,RH_EU_WEST,COUNTRY_NODE_FR,COUNTRY_NODE_FR,1000,2,100000,[],2,7,3,52,10,profile,,0,0,0,30,45,ON,ON
IPHONE_NM_2028_PRO,RH_EU_WEST,COUNTRY_NODE_UK,COUNTRY_NODE_UK,1000,2,100000,[],2,7,3,52,10,profile,,0,0,0,30,45,ON,ON
IPHONE_NM_2028_PRO,RH_INDIA,COUNTRY_NODE_IN,COUNTRY_NODE_IN,1000,2,100000,[],2,7,3,52,10,profile,,0,0,0,30,45,ON,ON
IPHONE_NM_2028_PRO,RH_CHINA,COUNTRY_NODE_CN,COUNTRY_NODE_CN,1000,2,100000,[],2,7,3,52,10,profile,,0,0,0,30,45,ON,ON
IPHONE_NM_2028_PRO,RH_JAPAN,COUNTRY_NODE_JP,COUNTRY_NODE_JP,1000,2,100000,[],2,7,3,52,10,profile,,0,0,0,30,45,ON,ON
IPHONE_NM_2028_PRO,RH_SEA,COUNTRY_NODE_SG,COUNTRY_NODE_SG,1000,2,100000,[],2,7,3,52,10,profile,,0,0,0,30,45,ON,ON
IPHONE_NM_2028_PRO,RH_SEA,COUNTRY_NODE_TH,COUNTRY_NODE_TH,1000,2,100000,[],2,7,3,52,10,profile,,0,0,0,30,45,ON,ON
IPHONE_NM_2028_PRO,RH_SEA,COUNTRY_NODE_VN,COUNTRY_NODE_VN,1000,2,100000,[],2,7,3,52,10,profile,,0,0,0,30,45,ON,ON
IPHONE_NM_2028_PRO,COUNTRY_NODE_US,CHANNEL_US_APPLE_ONLINE,CHANNEL_US_APPLE_ONLINE,1000,1,100000,[],1,1,1,52,5,profile,,0,0,0,30,45,ON,OFF
IPHONE_NM_2028_PRO,COUNTRY_NODE_US,CHANNEL_US_CARRIER,CHANNEL_US_CARRIER,1000,1,100000,[],1,1,1,52,5,profile,,0,0,0,30,45,ON,OFF
IPHONE_NM_2028_PRO,COUNTRY_NODE_CA,CHANNEL_CA_APPLE_ONLINE,CHANNEL_CA_APPLE_ONLINE,1000,1,100000,[],1,1,1,52,5,profile,,0,0,0,30,45,ON,OFF
IPHONE_NM_2028_PRO,COUNTRY_NODE_CA,CHANNEL_CA_CARRIER,CHANNEL_CA_CARRIER,1000,1,100000,[],1,1,1,52,5,profile,,0,0,0,30,45,ON,OFF
IPHONE_NM_2028_PRO,COUNTRY_NODE_MX,CHANNEL_MX_LARGE_RETAIL,CHANNEL_MX_LARGE_RETAIL,1000,1,100000,[],1,1,1,52,5,profile,,0,0,0,30,45,ON,OFF
IPHONE_NM_2028_PRO,COUNTRY_NODE_MX,CHANNEL_MX_CARRIER,CHANNEL_MX_CARRIER,1000,1,100000,[],1,1,1,52,5,profile,,0,0,0,30,45,ON,OFF
IPHONE_NM_2028_PRO,COUNTRY_NODE_DE,CHANNEL_DE_APPLE_ONLINE,CHANNEL_DE_APPLE_ONLINE,1000,1,100000,[],1,1,1,52,5,profile,,0,0,0,30,45,ON,OFF
IPHONE_NM_2028_PRO,COUNTRY_NODE_DE,CHANNEL_DE_CARRIER,CHANNEL_DE_CARRIER,1000,1,100000,[],1,1,1,52,5,profile,,0,0,0,30,45,ON,OFF
IPHONE_NM_2028_PRO,COUNTRY_NODE_FR,CHANNEL_FR_APPLE_ONLINE,CHANNEL_FR_APPLE_ONLINE,1000,1,100000,[],1,1,1,52,5,profile,,0,0,0,30,45,ON,OFF
IPHONE_NM_2028_PRO,COUNTRY_NODE_FR,CHANNEL_FR_CARRIER,CHANNEL_FR_CARRIER,1000,1,100000,[],1,1,1,52,5,profile,,0,0,0,30,45,ON,OFF
IPHONE_NM_2028_PRO,COUNTRY_NODE_UK,CHANNEL_UK_APPLE_ONLINE,CHANNEL_UK_APPLE_ONLINE,1000,1,100000,[],1,1,1,52,5,profile,,0,0,0,30,45,ON,OFF
IPHONE_NM_2028_PRO,COUNTRY_NODE_UK,CHANNEL_UK_CARRIER,CHANNEL_UK_CARRIER,1000,1,100000,[],1,1,1,52,5,profile,,0,0,0,30,45,ON,OFF
IPHONE_NM_2028_PRO,COUNTRY_NODE_IN,CHANNEL_IN_LARGE_RETAIL,CHANNEL_IN_LARGE_RETAIL,1000,1,100000,[],1,1,1,52,5,profile,,0,0,0,30,45,ON,OFF
IPHONE_NM_2028_PRO,COUNTRY_NODE_IN,CHANNEL_IN_ECOM,CHANNEL_IN_ECOM,1000,1,100000,[],1,1,1,52,5,profile,,0,0,0,30,45,ON,OFF
IPHONE_NM_2028_PRO,COUNTRY_NODE_CN,CHANNEL_CN_APPLE_ONLINE,CHANNEL_CN_APPLE_ONLINE,1000,1,100000,[],1,1,1,52,5,profile,,0,0,0,30,45,ON,OFF
IPHONE_NM_2028_PRO,COUNTRY_NODE_CN,CHANNEL_CN_ECOM,CHANNEL_CN_ECOM,1000,1,100000,[],1,1,1,52,5,profile,,0,0,0,30,45,ON,OFF
IPHONE_NM_2028_PRO,COUNTRY_NODE_JP,CHANNEL_JP_APPLE_RETAIL,CHANNEL_JP_APPLE_RETAIL,1000,1,100000,[],1,1,1,52,5,profile,,0,0,0,30,45,ON,OFF
IPHONE_NM_2028_PRO,COUNTRY_NODE_JP,CHANNEL_JP_CARRIER,CHANNEL_JP_CARRIER,1000,1,100000,[],1,1,1,52,5,profile,,0,0,0,30,45,ON,OFF
IPHONE_NM_2028_PRO,COUNTRY_NODE_SG,CHANNEL_SG_APPLE_ONLINE,CHANNEL_SG_APPLE_ONLINE,1000,1,100000,[],1,1,1,52,5,profile,,0,0,0,30,45,ON,OFF
IPHONE_NM_2028_PRO,COUNTRY_NODE_TH,CHANNEL_TH_DISTRIBUTOR,CHANNEL_TH_DISTRIBUTOR,1000,1,100000,[],1,1,1,52,5,profile,,0,0,0,30,45,ON,OFF
IPHONE_NM_2028_PRO,COUNTRY_NODE_VN,CHANNEL_VN_DISTRIBUTOR,CHANNEL_VN_DISTRIBUTOR,1000,1,100000,[],1,1,1,52,5,profile,,0,0,0,30,45,ON,OFF
IPHONE_NM_2028_PRO,CHANNEL_US_APPLE_ONLINE,CONSUMER_US_PREMIUM_EARLY,CONSUMER_US_PREMIUM_EARLY,1000,1,999999,[],1,1,3,52,0,profile,,0,0,0,30,45,ON,OFF
IPHONE_NM_2028_PRO,CHANNEL_US_CARRIER,CONSUMER_US_MAINSTREAM,CONSUMER_US_MAINSTREAM,1000,1,999999,[],1,1,3,52,0,profile,,0,0,0,30,45,ON,OFF
IPHONE_NM_2028_PRO,CHANNEL_CA_APPLE_ONLINE,CONSUMER_CA_PREMIUM,CONSUMER_CA_PREMIUM,1000,1,999999,[],1,1,3,52,0,profile,,0,0,0,30,45,ON,OFF
IPHONE_NM_2028_PRO,CHANNEL_MX_LARGE_RETAIL,CONSUMER_MX_VALUE,CONSUMER_MX_VALUE,1000,1,999999,[],1,1,3,52,0,profile,,0,0,0,30,45,ON,OFF
IPHONE_NM_2028_PRO,CHANNEL_DE_APPLE_ONLINE,CONSUMER_DE_PREMIUM,CONSUMER_DE_PREMIUM,1000,1,999999,[],1,1,3,52,0,profile,,0,0,0,30,45,ON,OFF
IPHONE_NM_2028_PRO,CHANNEL_FR_CARRIER,CONSUMER_FR_MAINSTREAM,CONSUMER_FR_MAINSTREAM,1000,1,999999,[],1,1,3,52,0,profile,,0,0,0,30,45,ON,OFF
IPHONE_NM_2028_PRO,CHANNEL_UK_APPLE_ONLINE,CONSUMER_UK_PREMIUM,CONSUMER_UK_PREMIUM,1000,1,999999,[],1,1,3,52,0,profile,,0,0,0,30,45,ON,OFF
IPHONE_NM_2028_PRO,CHANNEL_IN_LARGE_RETAIL,CONSUMER_IN_VALUE_SWITCHER,CONSUMER_IN_VALUE_SWITCHER,1000,1,999999,[],1,1,3,52,0,profile,,0,0,0,30,45,ON,OFF
IPHONE_NM_2028_PRO,CHANNEL_IN_ECOM,CONSUMER_IN_PREMIUM_ASPIRER,CONSUMER_IN_PREMIUM_ASPIRER,1000,1,999999,[],1,1,3,52,0,profile,,0,0,0,30,45,ON,OFF
IPHONE_NM_2028_PRO,CHANNEL_CN_APPLE_ONLINE,CONSUMER_CN_PREMIUM_EARLY,CONSUMER_CN_PREMIUM_EARLY,1000,1,999999,[],1,1,3,52,0,profile,,0,0,0,30,45,ON,OFF
IPHONE_NM_2028_PRO,CHANNEL_CN_ECOM,CONSUMER_CN_MAINSTREAM,CONSUMER_CN_MAINSTREAM,1000,1,999999,[],1,1,3,52,0,profile,,0,0,0,30,45,ON,OFF
IPHONE_NM_2028_PRO,CHANNEL_JP_CARRIER,CONSUMER_JP_REPLACEMENT,CONSUMER_JP_REPLACEMENT,1000,1,999999,[],1,1,3,52,0,profile,,0,0,0,30,45,ON,OFF
IPHONE_NM_2028_PRO,CHANNEL_SG_APPLE_ONLINE,CONSUMER_SG_PREMIUM,CONSUMER_SG_PREMIUM,1000,1,999999,[],1,1,3,52,0,profile,,0,0,0,30,45,ON,OFF
IPHONE_NM_2028_PRO,CHANNEL_TH_DISTRIBUTOR,CONSUMER_TH_VALUE,CONSUMER_TH_VALUE,1000,1,999999,[],1,1,3,52,0,profile,,0,0,0,30,45,ON,OFF
IPHONE_NM_2028_PRO,CHANNEL_VN_DISTRIBUTOR,CONSUMER_VN_YOUTH,CONSUMER_VN_YOUTH,1000,1,999999,[],1,1,3,52,0,profile,,0,0,0,30,45,ON,OFF
