product_id,node_id,week,sales_price,unit_cost,margin_rate,floor_applied,policy_type
RICE_KOSHIHIKARI,MARKET_NAGOYA,202605,5794.52,4230.0,0.27,False,target
RICE_KOSHIHIKARI,MARKET_NAGOYA,202606,5794.52,4230.0,0.27,False,target
RICE_KOSHIHIKARI,MARKET_NAGOYA,202607,5794.52,4230.0,0.27,False,target
RICE_KOSHIHIKARI,MARKET_NAGOYA,202608,5794.52,4230.0,0.27,False,target
RICE_KOSHIHIKARI,MARKET_NAGOYA,202609,5794.52,4230.0,0.27,False,target
RICE_KOSHIHIKARI,MARKET_NAGOYA,202610,5794.52,4230.0,0.27,False,target
RICE_KOSHIHIKARI,MARKET_NAGOYA,202611,5794.52,4230.0,0.27,False,target
RICE_KOSHIHIKARI,MARKET_NAGOYA,202612,5794.52,4230.0,0.27,False,target
RICE_KOSHIHIKARI,MARKET_NAGOYA,202613,5794.52,4230.0,0.27,False,target
RICE_KOSHIHIKARI,MARKET_NAGOYA,202614,5794.52,4230.0,0.27,False,target
RICE_KOSHIHIKARI,MARKET_NAGOYA,202615,5794.52,4230.0,0.27,False,target
RICE_KOSHIHIKARI,MARKET_NAGOYA,202616,5794.52,4230.0,0.27,False,target
RICE_KOSHIHIKARI,MARKET_NAGOYA,202617,5794.52,4230.0,0.27,False,target
RICE_KOSHIHIKARI,MARKET_NAGOYA,202618,5794.52,4230.0,0.27,False,target
RICE_KOSHIHIKARI,MARKET_NAGOYA,202619,5794.52,4230.0,0.27,False,target
RICE_KOSHIHIKARI,MARKET_NAGOYA,202620,5794.52,4230.0,0.27,False,target
RICE_KOSHIHIKARI,MARKET_NAGOYA,202621,5794.52,4230.0,0.27,False,target
RICE_KOSHIHIKARI,MARKET_NAGOYA,202622,5794.52,4230.0,0.27,False,target
RICE_KOSHIHIKARI,MARKET_NAGOYA,202623,5794.52,4230.0,0.27,False,target
RICE_KOSHIHIKARI,MARKET_NAGOYA,202624,5794.52,4230.0,0.27,False,target
RICE_KOSHIHIKARI,MARKET_NAGOYA,202625,5794.52,4230.0,0.27,False,target
RICE_KOSHIHIKARI,MARKET_NAGOYA,202626,5794.52,4230.0,0.27,False,target
RICE_KOSHIHIKARI,MARKET_NAGOYA,202627,5794.52,4230.0,0.27,False,target
RICE_KOSHIHIKARI,MARKET_NAGOYA,202628,5794.52,4230.0,0.27,False,target
RICE_KOSHIHIKARI,MARKET_NAGOYA,202629,5794.52,4230.0,0.27,False,target
RICE_KOSHIHIKARI,MARKET_NAGOYA,202630,5794.52,4230.0,0.27,False,target
RICE_KOSHIHIKARI,MARKET_NAGOYA,202631,5794.52,4230.0,0.27,False,target
RICE_KOSHIHIKARI,MARKET_NAGOYA,202632,5794.52,4230.0,0.27,False,target
RICE_KOSHIHIKARI,MARKET_NAGOYA,202633,5794.52,4230.0,0.27,False,target
RICE_KOSHIHIKARI,MARKET_NAGOYA,202634,5794.52,4230.0,0.27,False,target
RICE_KOSHIHIKARI,MARKET_NAGOYA,202635,5794.52,4230.0,0.27,False,target
RICE_KOSHIHIKARI,MARKET_NAGOYA,202636,5794.52,4230.0,0.27,False,target
RICE_KOSHIHIKARI,MARKET_NAGOYA,202637,5794.52,4230.0,0.27,False,target
RICE_KOSHIHIKARI,MARKET_NAGOYA,202638,5794.52,4230.0,0.27,False,target
RICE_KOSHIHIKARI,MARKET_NAGOYA,202639,5794.52,4230.0,0.27,False,target
RICE_KOSHIHIKARI,MARKET_NAGOYA,202640,5794.52,4230.0,0.27,False,target
RICE_KOSHIHIKARI,MARKET_NAGOYA,202641,5794.52,4230.0,0.27,False,target
RICE_KOSHIHIKARI,MARKET_NAGOYA,202642,5794.52,4230.0,0.27,False,target
RICE_KOSHIHIKARI,MARKET_NAGOYA,202643,5794.52,4230.0,0.27,False,target
RICE_KOSHIHIKARI,MARKET_NAGOYA,202644,5794.52,4230.0,0.27,False,target
RICE_KOSHIHIKARI,MARKET_NAGOYA,202645,5794.52,4230.0,0.27,False,target
RICE_KOSHIHIKARI,MARKET_NAGOYA,202646,5794.52,4230.0,0.27,False,target
RICE_KOSHIHIKARI,MARKET_NAGOYA,202647,5794.52,4230.0,0.27,False,target
RICE_KOSHIHIKARI,MARKET_NAGOYA,202648,5794.52,4230.0,0.27,False,target
RICE_KOSHIHIKARI,MARKET_NAGOYA,202649,5794.52,4230.0,0.27,False,target
RICE_KOSHIHIKARI,MARKET_NAGOYA,202650,5794.52,4230.0,0.27,False,target
RICE_KOSHIHIKARI,MARKET_NAGOYA,202651,5794.52,4230.0,0.27,False,target
RICE_KOSHIHIKARI,MARKET_NAGOYA,202652,5794.52,4230.0,0.27,False,target
RICE_AKITAKOMACHI,MARKET_TOKYO,202601,5562.5,4005.0,0.28,False,target
RICE_AKITAKOMACHI,MARKET_TOKYO,202602,5562.5,4005.0,0.28,False,target
RICE_AKITAKOMACHI,MARKET_TOKYO,202603,5562.5,4005.0,0.28,False,target
RICE_AKITAKOMACHI,MARKET_TOKYO,202604,5562.5,4005.0,0.28,False,target
RICE_AKITAKOMACHI,MARKET_TOKYO,202605,5562.5,4005.0,0.28,False,target
RICE_AKITAKOMACHI,MARKET_TOKYO,202606,5562.5,4005.0,0.28,False,target
RICE_AKITAKOMACHI,MARKET_TOKYO,202607,5562.5,4005.0,0.28,False,target
RICE_AKITAKOMACHI,MARKET_TOKYO,202608,5562.5,4005.0,0.28,False,target
RICE_AKITAKOMACHI,MARKET_TOKYO,202609,5562.5,4005.0,0.28,False,target
RICE_AKITAKOMACHI,MARKET_TOKYO,202610,5562.5,4005.0,0.28,False,target
RICE_AKITAKOMACHI,MARKET_TOKYO,202611,5562.5,4005.0,0.28,False,target
RICE_AKITAKOMACHI,MARKET_TOKYO,202612,5562.5,4005.0,0.28,False,target
RICE_AKITAKOMACHI,MARKET_TOKYO,202613,5562.5,4005.0,0.28,False,target
RICE_AKITAKOMACHI,MARKET_TOKYO,202614,5562.5,4005.0,0.28,False,target
RICE_AKITAKOMACHI,MARKET_TOKYO,202615,5562.5,4005.0,0.28,False,target
RICE_AKITAKOMACHI,MARKET_TOKYO,202616,5562.5,4005.0,0.28,False,target
RICE_AKITAKOMACHI,MARKET_TOKYO,202617,5562.5,4005.0,0.28,False,target
RICE_AKITAKOMACHI,MARKET_TOKYO,202618,5562.5,4005.0,0.28,False,target
RICE_AKITAKOMACHI,MARKET_TOKYO,202619,5562.5,4005.0,0.28,False,target
RICE_AKITAKOMACHI,MARKET_TOKYO,202620,5562.5,4005.0,0.28,False,target
RICE_AKITAKOMACHI,MARKET_TOKYO,202621,5562.5,4005.0,0.28,False,target
RICE_AKITAKOMACHI,MARKET_TOKYO,202622,5562.5,4005.0,0.28,False,target
RICE_AKITAKOMACHI,MARKET_TOKYO,202623,5562.5,4005.0,0.28,False,target
RICE_AKITAKOMACHI,MARKET_TOKYO,202624,5562.5,4005.0,0.28,False,target
RICE_AKITAKOMACHI,MARKET_TOKYO,202625,5562.5,4005.0,0.28,False,target
RICE_AKITAKOMACHI,MARKET_TOKYO,202626,5562.5,4005.0,0.28,False,target
RICE_AKITAKOMACHI,MARKET_TOKYO,202627,5562.5,4005.0,0.28,False,target
RICE_AKITAKOMACHI,MARKET_TOKYO,202628,5562.5,4005.0,0.28,False,target
RICE_AKITAKOMACHI,MARKET_TOKYO,202629,5562.5,4005.0,0.28,False,target
RICE_AKITAKOMACHI,MARKET_TOKYO,202630,5562.5,4005.0,0.28,False,target
RICE_AKITAKOMACHI,MARKET_TOKYO,202631,5562.5,4005.0,0.28,False,target
RICE_AKITAKOMACHI,MARKET_TOKYO,202632,5562.5,4005.0,0.28,False,target
RICE_AKITAKOMACHI,MARKET_TOKYO,202633,5562.5,4005.0,0.28,False,target
RICE_AKITAKOMACHI,MARKET_TOKYO,202634,5562.5,4005.0,0.28,False,target
RICE_AKITAKOMACHI,MARKET_TOKYO,202635,5562.5,4005.0,0.28,False,target
RICE_AKITAKOMACHI,MARKET_TOKYO,202636,5562.5,4005.0,0.28,False,target
RICE_AKITAKOMACHI,MARKET_TOKYO,202637,5562.5,4005.0,0.28,False,target
RICE_AKITAKOMACHI,MARKET_TOKYO,202638,5562.5,4005.0,0.28,False,target
RICE_AKITAKOMACHI,MARKET_TOKYO,202639,5562.5,4005.0,0.28,False,target
RICE_AKITAKOMACHI,MARKET_TOKYO,202640,5562.5,4005.0,0.28,False,target
RICE_AKITAKOMACHI,MARKET_TOKYO,202641,5562.5,4005.0,0.28,False,target
RICE_AKITAKOMACHI,MARKET_TOKYO,202642,5562.5,4005.0,0.28,False,target
RICE_AKITAKOMACHI,MARKET_TOKYO,202643,5562.5,4005.0,0.28,False,target
RICE_AKITAKOMACHI,MARKET_TOKYO,202644,5562.5,4005.0,0.28,False,target
RICE_AKITAKOMACHI,MARKET_TOKYO,202645,5562.5,4005.0,0.28,False,target
RICE_AKITAKOMACHI,MARKET_TOKYO,202646,5562.5,4005.0,0.28,False,target
RICE_AKITAKOMACHI,MARKET_TOKYO,202647,5562.5,4005.0,0.28,False,target
RICE_AKITAKOMACHI,MARKET_TOKYO,202648,5562.5,4005.0,0.28,False,target
RICE_AKITAKOMACHI,MARKET_TOKYO,202649,5562.5,4005.0,0.28,False,target
RICE_AKITAKOMACHI,MARKET_TOKYO,202650,5562.5,4005.0,0.28,False,target
RICE_AKITAKOMACHI,MARKET_TOKYO,202651,5562.5,4005.0,0.28,False,target
RICE_AKITAKOMACHI,MARKET_TOKYO,202652,5562.5,4005.0,0.28,False,target
RICE_AKITAKOMACHI,MARKET_OSAKA,202601,5229.73,3870.0,0.26,False,target
RICE_AKITAKOMACHI,MARKET_OSAKA,202602,5229.73,3870.0,0.26,False,target
RICE_AKITAKOMACHI,MARKET_OSAKA,202603,5229.73,3870.0,0.26,False,target
RICE_AKITAKOMACHI,MARKET_OSAKA,202604,5229.73,3870.0,0.26,False,target
RICE_AKITAKOMACHI,MARKET_OSAKA,202605,5229.73,3870.0,0.26,False,target
RICE_AKITAKOMACHI,MARKET_OSAKA,202606,5229.73,3870.0,0.26,False,target
RICE_AKITAKOMACHI,MARKET_OSAKA,202607,5229.73,3870.0,0.26,False,target
RICE_AKITAKOMACHI,MARKET_OSAKA,202608,5229.73,3870.0,0.26,False,target
RICE_AKITAKOMACHI,MARKET_OSAKA,202609,5229.73,3870.0,0.26,False,target
RICE_AKITAKOMACHI,MARKET_OSAKA,202610,5229.73,3870.0,0.26,False,target
RICE_AKITAKOMACHI,MARKET_OSAKA,202611,5229.73,3870.0,0.26,False,target
RICE_AKITAKOMACHI,MARKET_OSAKA,202612,5229.73,3870.0,0.26,False,target
RICE_AKITAKOMACHI,MARKET_OSAKA,202613,5229.73,3870.0,0.26,False,target
RICE_AKITAKOMACHI,MARKET_OSAKA,202614,5229.73,3870.0,0.26,False,target
RICE_AKITAKOMACHI,MARKET_OSAKA,202615,5229.73,3870.0,0.26,False,target
RICE_AKITAKOMACHI,MARKET_OSAKA,202616,5229.73,3870.0,0.26,False,target
RICE_AKITAKOMACHI,MARKET_OSAKA,202617,5229.73,3870.0,0.26,False,target
RICE_AKITAKOMACHI,MARKET_OSAKA,202618,5229.73,3870.0,0.26,False,target
RICE_AKITAKOMACHI,MARKET_OSAKA,202619,5229.73,3870.0,0.26,False,target
RICE_AKITAKOMACHI,MARKET_OSAKA,202620,5229.73,3870.0,0.26,False,target
RICE_AKITAKOMACHI,MARKET_OSAKA,202621,5229.73,3870.0,0.26,False,target
RICE_AKITAKOMACHI,MARKET_OSAKA,202622,5229.73,3870.0,0.26,False,target
RICE_AKITAKOMACHI,MARKET_OSAKA,202623,5229.73,3870.0,0.26,False,target
RICE_AKITAKOMACHI,MARKET_OSAKA,202624,5229.73,3870.0,0.26,False,target
RICE_AKITAKOMACHI,MARKET_OSAKA,202625,5229.73,3870.0,0.26,False,target
RICE_AKITAKOMACHI,MARKET_OSAKA,202626,5229.73,3870.0,0.26,False,target
RICE_AKITAKOMACHI,MARKET_OSAKA,202627,5229.73,3870.0,0.26,False,target
RICE_AKITAKOMACHI,MARKET_OSAKA,202628,5229.73,3870.0,0.26,False,target
RICE_AKITAKOMACHI,MARKET_OSAKA,202629,5229.73,3870.0,0.26,False,target
RICE_AKITAKOMACHI,MARKET_OSAKA,202630,5229.73,3870.0,0.26,False,target
RICE_AKITAKOMACHI,MARKET_OSAKA,202631,5229.73,3870.0,0.26,False,target
RICE_AKITAKOMACHI,MARKET_OSAKA,202632,5229.73,3870.0,0.26,False,target
RICE_AKITAKOMACHI,MARKET_OSAKA,202633,5229.73,3870.0,0.26,False,target
RICE_AKITAKOMACHI,MARKET_OSAKA,202634,5229.73,3870.0,0.26,False,target
RICE_AKITAKOMACHI,MARKET_OSAKA,202635,5229.73,3870.0,0.26,False,target
RICE_AKITAKOMACHI,MARKET_OSAKA,202636,5229.73,3870.0,0.26,False,target
RICE_AKITAKOMACHI,MARKET_OSAKA,202637,5229.73,3870.0,0.26,False,target
RICE_AKITAKOMACHI,MARKET_OSAKA,202638,5229.73,3870.0,0.26,False,target
RICE_AKITAKOMACHI,MARKET_OSAKA,202639,5229.73,3870.0,0.26,False,target
RICE_AKITAKOMACHI,MARKET_OSAKA,202640,5229.73,3870.0,0.26,False,target
RICE_AKITAKOMACHI,MARKET_OSAKA,202641,5229.73,3870.0,0.26,False,target
RICE_AKITAKOMACHI,MARKET_OSAKA,202642,5229.73,3870.0,0.26,False,target
RICE_AKITAKOMACHI,MARKET_OSAKA,202643,5229.73,3870.0,0.26,False,target
RICE_AKITAKOMACHI,MARKET_OSAKA,202644,5229.73,3870.0,0.26,False,target
RICE_AKITAKOMACHI,MARKET_OSAKA,202645,5229.73,3870.0,0.26,False,target
RICE_AKITAKOMACHI,MARKET_OSAKA,202646,5229.73,3870.0,0.26,False,target
RICE_AKITAKOMACHI,MARKET_OSAKA,202647,5229.73,3870.0,0.26,False,target
RICE_AKITAKOMACHI,MARKET_OSAKA,202648,5229.73,3870.0,0.26,False,target
RICE_AKITAKOMACHI,MARKET_OSAKA,202649,5229.73,3870.0,0.26,False,target
RICE_AKITAKOMACHI,MARKET_OSAKA,202650,5229.73,3870.0,0.26,False,target
RICE_AKITAKOMACHI,MARKET_OSAKA,202651,5229.73,3870.0,0.26,False,target
RICE_AKITAKOMACHI,MARKET_OSAKA,202652,5229.73,3870.0,0.26,False,target
RICE_AKITAKOMACHI,MARKET_NAGOYA,202601,5040.0,3780.0,0.25,False,target
RICE_AKITAKOMACHI,MARKET_NAGOYA,202602,5040.0,3780.0,0.25,False,target
RICE_AKITAKOMACHI,MARKET_NAGOYA,202603,5040.0,3780.0,0.25,False,target
RICE_AKITAKOMACHI,MARKET_NAGOYA,202604,5040.0,3780.0,0.25,False,target
RICE_AKITAKOMACHI,MARKET_NAGOYA,202605,5040.0,3780.0,0.25,False,target
RICE_AKITAKOMACHI,MARKET_NAGOYA,202606,5040.0,3780.0,0.25,False,target
RICE_AKITAKOMACHI,MARKET_NAGOYA,202607,5040.0,3780.0,0.25,False,target
RICE_AKITAKOMACHI,MARKET_NAGOYA,202608,5040.0,3780.0,0.25,False,target
RICE_AKITAKOMACHI,MARKET_NAGOYA,202609,5040.0,3780.0,0.25,False,target
RICE_AKITAKOMACHI,MARKET_NAGOYA,202610,5040.0,3780.0,0.25,False,target
RICE_AKITAKOMACHI,MARKET_NAGOYA,202611,5040.0,3780.0,0.25,False,target
RICE_AKITAKOMACHI,MARKET_NAGOYA,202612,5040.0,3780.0,0.25,False,target
RICE_AKITAKOMACHI,MARKET_NAGOYA,202613,5040.0,3780.0,0.25,False,target
RICE_AKITAKOMACHI,MARKET_NAGOYA,202614,5040.0,3780.0,0.25,False,target
RICE_AKITAKOMACHI,MARKET_NAGOYA,202615,5040.0,3780.0,0.25,False,target
RICE_AKITAKOMACHI,MARKET_NAGOYA,202616,5040.0,3780.0,0.25,False,target
RICE_AKITAKOMACHI,MARKET_NAGOYA,202617,5040.0,3780.0,0.25,False,target
RICE_AKITAKOMACHI,MARKET_NAGOYA,202618,5040.0,3780.0,0.25,False,target
RICE_AKITAKOMACHI,MARKET_NAGOYA,202619,5040.0,3780.0,0.25,False,target
RICE_AKITAKOMACHI,MARKET_NAGOYA,202620,5040.0,3780.0,0.25,False,target
RICE_AKITAKOMACHI,MARKET_NAGOYA,202621,5040.0,3780.0,0.25,False,target
RICE_AKITAKOMACHI,MARKET_NAGOYA,202622,5040.0,3780.0,0.25,False,target
RICE_AKITAKOMACHI,MARKET_NAGOYA,202623,5040.0,3780.0,0.25,False,target
RICE_AKITAKOMACHI,MARKET_NAGOYA,202624,5040.0,3780.0,0.25,False,target
RICE_AKITAKOMACHI,MARKET_NAGOYA,202625,5040.0,3780.0,0.25,False,target
RICE_AKITAKOMACHI,MARKET_NAGOYA,202626,5040.0,3780.0,0.25,False,target
RICE_AKITAKOMACHI,MARKET_NAGOYA,202627,5040.0,3780.0,0.25,False,target
RICE_AKITAKOMACHI,MARKET_NAGOYA,202628,5040.0,3780.0,0.25,False,target
RICE_AKITAKOMACHI,MARKET_NAGOYA,202629,5040.0,3780.0,0.25,False,target
RICE_AKITAKOMACHI,MARKET_NAGOYA,202630,5040.0,3780.0,0.25,False,target
RICE_AKITAKOMACHI,MARKET_NAGOYA,202631,5040.0,3780.0,0.25,False,target
RICE_AKITAKOMACHI,MARKET_NAGOYA,202632,5040.0,3780.0,0.25,False,target
RICE_AKITAKOMACHI,MARKET_NAGOYA,202633,5040.0,3780.0,0.25,False,target
RICE_AKITAKOMACHI,MARKET_NAGOYA,202634,5040.0,3780.0,0.25,False,target
